body,start_jd_ut,end_jd_ut,start_station_physical_degree,end_station_physical_degree,start_boundary,end_boundary
True North Node,2507680.6483829673,2507690.1848917156,31.250894947825568,30.683383643479925,station,station
True North Node,2507694.466244393,2507703.857431247,30.75331774115567,30.376994712518734,station,station
True North Node,2507710.3157593934,2507717.592228964,30.47848579936164,30.392918372025008,station,station
True North Node,2507723.0968599143,2507723.8710916378,30.409047536116844,30.408984045071712,station,station
True North Node,2507731.1277534394,2507739.905550507,30.448726234294323,30.27136243119925,station,station
True North Node,2507745.065477073,2507753.45119284,30.349744687944906,30.011677724640606,station,station
True North Node,2507758.356090623,2507769.4105294,30.111700875319762,29.215828734414412,station,station
True North Node,2507772.408251429,2507783.1949476628,29.25502726705171,28.26805359315799,station,station
True North Node,2507785.484767708,2507798.830764178,28.285998742007344,26.653081189521043,station,station
True North Node,2507799.52700926,2507812.5450684763,26.653750775290046,25.208983470083112,station,station
True North Node,2507813.0725255636,2507826.528021992,25.209229746319856,23.607682715848657,station,station
True North Node,2507828.190121102,2507839.6768743508,23.61608111537314,22.455309476217487,station,station
True North Node,2507842.977028409,2507853.65706323,22.500960331007906,21.650462399240883,station,station
True North Node,2507857.5034535946,2507866.9219652684,21.713732266333604,21.224867230531324,station,station
True North Node,2507872.823105827,2507880.9947208967,21.338221065057176,21.152070958682113,station,station
True North Node,2507886.816599128,2507892.55639931,21.19927001605028,21.17944714748477,station,station
True North Node,2507894.2208173266,2507902.5401264345,21.180096214586502,21.109930725919398,station,station
True North Node,2507908.4416315407,2507916.1706881337,21.17834064968483,20.977063835839893,station,station
True North Node,2507921.4612762798,2507932.1085461006,21.07305574013589,20.411575431930977,station,station
True North Node,2507935.830173294,2507945.6058271946,20.46828997105064,19.789018027769835,station,station
True North Node,2507948.5978535907,2507961.5342929875,19.82313337618695,18.406677350255848,station,station
True North Node,2507963.046025485,2507975.1404745085,18.41242472072769,17.286871204976958,station,station
True North Node,2507975.6663538795,2507990.09963898,17.287102169169266,15.566447739141196,station,station
True North Node,2507990.8497318225,2508002.764646684,15.567191346844854,14.441762937087612,station,station
True North Node,2508004.7883235374,2508017.1508272914,14.45365018004693,13.202456942331345,station,station
True North Node,2508020.084198999,2508029.991436797,13.236667512661457,12.559017647923188,station,station
True North Node,2508034.5144567247,2508044.3406890864,12.64137131696132,12.141004575184494,station,station
True North Node,2508049.2960923053,2508057.317989857,12.218123106922484,12.033970160012114,station,station
True North Node,2508064.2868142854,2508069.8139763204,12.103350672997555,12.08563184142961,station,station
True North Node,2508071.6937122494,2508078.5440982115,12.086569976333568,12.043283730145697,station,station
True North Node,2508084.6394239627,2508094.07001312,12.11275675194398,11.79482059824569,station,station
True North Node,2508099.110942507,2508107.8887051446,11.88758129127033,11.428033405179182,station,station
True North Node,2508111.8446790436,2508123.8093648087,11.496453308555404,10.332288514118307,station,station
True North Node,2508126.4291898217,2508137.3776100054,10.3594004607869,9.320680183106061,station,station
True North Node,2508138.9075554255,2508153.441121271,9.326828131445541,7.415682626399632,station,station
True North Node,2508153.5690508718,2508165.949485914,7.415686558515866,6.151589157632822,station,station
True North Node,2508167.027541261,2508180.570780623,6.153809379088675,4.454992585884512,station,station
True North Node,2508182.9817754384,2508193.1483101603,4.477176840289895,3.627919881547579,station,station
True North Node,2508196.7987580495,2508207.684827961,3.686834477928222,2.8917885334785223,station,station
True North Node,2508212.3737148466,2508220.509439972,2.97752039421066,2.700393357269892,station,station
True North Node,2508226.6339283995,2508234.9675822854,2.7921619951459533,2.68811547698911,station,station
True North Node,2508239.0900509236,2508241.6290575443,2.696432508901367,2.694227865934388,station,station
True North Node,2508247.8959353995,2508256.4624756584,2.731161779037134,2.5589869287745217,station,station
True North Node,2508262.334001934,2508270.914211169,2.6594967530977853,2.3092506337806937,station,station
True North Node,2508275.167438741,2508286.2282821685,2.3812351931715767,1.5391941542449101,station,station
True North Node,2508289.652011484,2508300.174574713,1.586740422263265,0.7239302175550852,station,station
True North Node,2508302.275270286,2508315.8882983644,0.7383320056914447,359.1547185755122,station,station
True North Node,2508316.831527576,2508329.298693873,359.15606191412155,357.99226560179903,station,station
True North Node,2508329.5068158917,2508343.8940061955,357.99228139882337,356.2651277188818,station,station
True North Node,2508345.4279544996,2508356.4302109554,356.2706943136304,355.31899395245335,station,station
True North Node,2508358.9179023374,2508370.970681901,355.3410805429142,354.2180172452255,station,station
True North Node,2508374.8408616716,2508383.7286675507,354.27927110954636,353.8194349330021,station,station
True North Node,2508388.4568123333,2508398.154203253,353.9003299300487,353.5306267547701,station,station
True North Node,2508404.1590397265,2508411.1463445015,353.61009207019805,353.5411046572285,station,station
True North Node,2508416.1163626313,2508418.1204647925,353.5540131690761,353.553005684193,station,station
True North Node,2508425.4435346825,2508433.424496739,353.60234349067224,353.45328137973894,station,station
True North Node,2508438.539478166,2508447.908109797,353.52803205114736,353.1096382421475,station,station
True North Node,2508452.756152396,2508462.6925676875,353.20573981268825,352.50876473821364,station,station
True North Node,2508465.773128054,2508477.7679358646,352.54949725630354,351.32723058032985,station,station
True North Node,2508479.981033412,2508492.0143787144,351.3434226051609,350.07339497002414,station,station
True North Node,2508492.823949714,2508507.0713627273,350.07442097358125,348.26442653643016,station,station
True North Node,2508507.632511927,2508519.8512799265,348.2647274923828,346.98405356072993,station,station
True North Node,2508521.434186505,2508534.137448907,346.9913275734379,345.52414172168653,station,station
True North Node,2508537.3990032133,2508547.0722474707,345.56962569633527,344.86514562370604,station,station
True North Node,2508550.959393955,2508561.291502863,344.93134054400707,344.3269318185719,station,station
True North Node,2508567.0193038806,2508574.493721311,344.43419765218465,344.2762976556756,station,station
True North Node,2508580.5916090403,2508585.9068595096,344.3290834815408,344.31140671378995,station,station
True North Node,2508588.5493877996,2508596.476667485,344.3140309180407,344.2383441849153,station,station
True North Node,2508601.9548542416,2508610.3061331995,344.3021439867275,344.0462201223575,station,station
True North Node,2508615.824185282,2508625.8041103967,344.15678994471546,343.5511278175832,station,station
True North Node,2508629.2784763323,2508640.072847979,343.60221789185493,342.7166377672813,station,station
True North Node,2508643.029718235,2508655.0464021396,342.74947411531076,341.5432862753396,station,station
True North Node,2508656.400998028,2508669.833634099,341.5477133154038,340.0896514977551,station,station
True North Node,2508670.1501563117,2508683.419880823,340.0897004457569,338.72472129354173,station,station
True North Node,2508684.260720087,2508697.228030571,338.7258025293412,337.3147216790762,station,station
True North Node,2508699.5622922173,2508710.5363517674,337.3318811076713,336.4053288103553,station,station
True North Node,2508713.492389301,2508724.3772323634,336.4400551061138,335.62895048646374,station,station
True North Node,2508729.193141355,2508737.8415489094,335.7193760158804,335.369236031194,station,station
True North Node,2508742.7996767936,2508751.605870086,335.4414358709386,335.24031068099305,station,station
True North Node,2508758.7266045893,2508762.494637533,335.2980813056061,335.2922044165282,station,station
True North Node,2508765.2911445163,2508772.2273767535,335.29491699184064,335.2454216272975,station,station
True North Node,2508778.867353553,2508788.168320738,335.3323059080056,335.0128131397096,station,station
True North Node,2508792.720648133,2508801.81492161,335.08699297017245,334.60754263352885,station,station
True North Node,2508806.079167205,2508817.546655615,334.68496165344885,333.63640386437356,station,station
True North Node,2508819.99399356,2508831.5675812904,333.65967870180816,332.52439082496244,station,station
True North Node,2508833.1987894094,2508846.873205049,332.53110613586597,330.8889770480995,station,station
True North Node,2508847.0745765623,2508860.2677626545,330.8889933325743,329.41711092860237,station,station
True North Node,2508861.4506412866,2508874.0765029276,329.4197837359079,327.9887066042493,station,station
True North Node,2508876.219712929,2508887.4122328935,328.0057308916244,326.94606516247245,station,station
True North Node,2508891.364070272,2508901.2656361684,327.015586198037,326.35464471598544,station,station
True North Node,2508905.571209468,2508914.66450141,326.4295304502123,326.0643417978228,station,station
True North Node,2508921.2157048974,2508928.659526403,326.17052257471715,326.08626571429505,station,station
True North Node,2508933.071868304,2508934.9764951393,326.0963599889774,326.09541076521134,station,station
True North Node,2508941.9555695895,2508950.9321393063,326.1414832276935,325.93810602438083,station,station
