body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,286.507617483,286.490995793,7200103296,7200573344,2380506.269757064059,2380511.710127932951,retrograde
NorthNode,286.492958828,286.426845300,7200788746,7201475710,2380514.203202251345,2380522.154172581621,retrograde
NorthNode,286.485243691,286.267932567,7201954178,7202656188,2380527.692003600299,2380535.817117619328,retrograde
NorthNode,286.374081874,285.806034506,7203141390,7204006093,2380541.432881980203,2380551.441015794873,retrograde
NorthNode,285.858995043,285.060514584,7204316181,7205220130,2380555.030002295971,2380565.492370376363,retrograde
NorthNode,285.098508309,283.875606068,7205491271,7206533216,2380568.630578101613,2380580.690125166439,retrograde
Mercury,186.283202001,171.522960979,7205820752,7207738194,2380572.444014832377,2380594.636631995440,retrograde
NorthNode,283.881502856,282.457498889,7206661951,7207792899,2380582.180112875067,2380595.269795753062,retrograde
NorthNode,282.457673367,280.969130870,7207834261,7208995306,2380595.748518397100,2380609.186537303962,retrograde
NorthNode,280.970034014,279.505222753,7209062483,7210173120,2380609.964046314359,2380622.818650648929,retrograde
NorthNode,279.522959619,278.487341200,7210372503,7211336399,2380625.126314270310,2380636.282520488836,retrograde
NorthNode,278.526222271,277.688201800,7211595366,7212519573,2380639.279820776545,2380649.976666180417,retrograde
NorthNode,277.791853336,277.430896291,7212949033,7213695880,2380654.947264508344,2380663.591335295700,retrograde
NorthNode,277.508096892,277.338226196,7214136962,7214873238,2380668.696447283030,2380677.218155301176,retrograde
Mercury,291.721719175,275.513637869,7215342645,7217085362,2380682.651109047234,2380702.821441628039,retrograde
NorthNode,277.379163574,277.379162080,7215520477,7215539202,2380684.709349133074,2380684.926072391681,retrograde
NorthNode,277.401077330,277.307414036,7216071397,7216689101,2380691.085741790012,2380698.235089882277,retrograde
NorthNode,277.412726618,276.955017174,7217230001,7218075050,2380704.495504065417,2380714.276166241616,retrograde
Uranus,205.670450679,201.557308591,7218295641,7231329923,2380716.829304243438,2380867.689047656022,retrograde
NorthNode,277.029165644,276.431688449,7218441297,7219252446,2380718.515140853822,2380727.903440232389,retrograde
Saturn,208.445633303,201.718954268,7218924687,7230914650,2380724.109934769571,2380862.882652871311,retrograde
NorthNode,276.494308332,275.233717288,7219578563,7220620401,2380731.677941522561,2380743.736251159571,retrograde
Venus,1.793396741,345.617947110,7220243679,7223866229,2380739.376039059833,2380781.303708801046,retrograde
NorthNode,275.247941490,274.044040008,7220795251,7221824184,2380745.759976945817,2380757.668926070444,retrograde
Neptune,240.322550720,237.553374312,7221028991,7234840403,2380748.465298800729,2380908.319611526094,retrograde
NorthNode,274.046173354,272.349850787,7221919292,7223130307,2380758.769711702131,2380772.786087667570,retrograde
NorthNode,272.349909555,271.014076628,7223157301,7224258565,2380773.098518956453,2380785.844634135254,retrograde
NorthNode,271.020734561,269.726025534,7224400458,7225467880,2380787.486910828389,2380799.841333391145,retrograde
Mercury,43.096895673,33.376501307,7225112163,7227167658,2380795.724234618247,2380819.514681935310,retrograde
Jupiter,278.260832545,268.424362858,7225681164,7236243356,2380802.309892840683,2380924.557486467063,retrograde
NorthNode,269.749716113,268.890548020,7225683918,7226606731,2380802.341769330204,2380813.022472246550,retrograde
NorthNode,268.964832607,268.411425702,7226973378,7227817994,2380817.266081666574,2380827.041722050868,retrograde
NorthNode,268.482949526,268.204876756,7228207776,7228962643,2380831.553094394505,2380840.289974728599,retrograde
NorthNode,268.295941753,268.232244301,7229539617,7230180446,2380846.967913154513,2380854.384916299023,retrograde
Pluto,342.183107459,339.993003539,7229827820,7244049471,2380850.303604290821,2381014.906042222865,retrograde
NorthNode,268.237093718,268.234275140,7230482227,7230733486,2380857.877753170207,2380860.785841844045,retrograde
NorthNode,268.278877881,268.089650545,7231321557,7232096772,2380867.592224215157,2380876.564618941396,retrograde
NorthNode,268.169062193,267.859504757,7232553910,7233267125,2380881.855563956313,2380890.110373052768,retrograde
NorthNode,267.944122975,267.089704639,7233672611,7234645677,2380894.803489805199,2380906.065829591826,retrograde
NorthNode,267.129307128,266.299214171,7234916475,7235811555,2380909.200063743629,2380919.559796761721,retrograde
Mercury,169.241660505,155.345836319,7235861492,7237847206,2380920.137760445476,2380943.120566070080,retrograde
NorthNode,266.317677332,264.728562655,7236015082,7237186819,2380921.915422972292,2380935.477199128829,retrograde
NorthNode,264.729831573,263.497334861,7237263867,7238350664,2380936.368956140243,2380948.947629622184,retrograde
NorthNode,263.497359895,261.784206368,7238372039,7239598314,2380949.195022042841,2380963.388025091030,retrograde
NorthNode,261.789548066,260.710833282,7239723427,7240696687,2380964.836092411540,2380976.100671428256,retrograde
NorthNode,260.741796697,259.691077840,7240941249,7241937757,2380978.931255234405,2380990.464905190282,retrograde
NorthNode,259.750096740,259.228840558,7242255530,7243052984,2380994.142829994671,2381003.372624808922,retrograde
NorthNode,259.337673859,259.050085568,7243521227,7244292633,2381008.792104816064,2381017.720421493985,retrograde
NorthNode,259.114529849,259.063566373,7244787693,7245411513,2381023.450279827230,2381030.670420452021,retrograde
Mercury,275.837467060,259.534833891,7245487638,7247201771,2381031.551490627229,2381051.390993528068,retrograde
NorthNode,259.064217233,259.034843074,7245550624,7246103193,2381032.280502882786,2381038.675972006284,retrograde
NorthNode,259.104686248,258.917569273,7246662104,7247323325,2381045.144847116433,2381052.797874556854,retrograde
NorthNode,259.012706177,258.351428960,7247774130,7248681597,2381058.015515157953,2381068.518607100472,retrograde
NorthNode,258.422913263,257.703609604,7249029168,7249866759,2381072.541428762488,2381082.235760995187,retrograde
Mars,172.415861480,153.049366839,7249273774,7256267679,2381075.372509374283,2381156.320487023331,retrograde
NorthNode,257.739020441,256.166794006,7250118382,7251249213,2381085.148061303422,2381098.236391031183,retrograde
Uranus,210.365658730,206.256651983,7250256057,7263310416,2381086.741525814869,2381237.833643178456,retrograde
NorthNode,256.173084877,254.987201626,7251382268,7252418341,2381099.776376068592,2381111.767966872081,retrograde
Saturn,220.464259243,213.768175029,7251509410,7263565484,2381101.247932583094,2381240.785823963583,retrograde
NorthNode,254.987336246,253.069365707,7252454821,7253719387,2381112.190187741071,2381126.826362106018,retrograde
Neptune,242.504997477,239.734798907,7252777950,7266589704,2381115.930103869177,2381275.788362626918,retrograde
NorthNode,253.071017198,251.975877800,7253803796,7254794916,2381127.803324947134,2381139.274614902213,retrograde
NorthNode,251.991040264,250.682216345,7254980316,7256056397,2381141.420446018688,2381153.875096700154,retrograde
Mercury,24.670047400,13.496216006,7255053187,7257094764,2381142.263869419694,2381165.893224582076,retrograde
NorthNode,250.728312162,250.149008014,7256343031,7257150956,2381157.192616343498,2381166.543599411845,retrograde
NorthNode,250.231765730,249.765799812,7257546266,7258404302,2381171.118950852193,2381181.049920122139,retrograde
NorthNode,249.846688298,249.721910578,7258871340,7259515849,2381186.455445406958,2381193.915044700727,retrograde
NorthNode,249.768983816,249.766145745,7260115421,7260364498,2381200.854533660226,2381203.737377615646,retrograde
Jupiter,312.170713342,302.327776537,7260332098,7270747213,2381203.362376675010,2381323.907679386437,retrograde
NorthNode,249.777172357,249.706394008,7260766122,7261392979,2381208.385799640790,2381215.641092784703,retrograde
Pluto,343.427560115,341.244847509,7261486593,7275724339,2381216.724583306350,2381381.513309371658,retrograde
NorthNode,249.773038732,249.458543080,7261880685,7262682104,2381221.285829079337,2381230.561513272114,retrograde
NorthNode,249.552539451,249.074025800,7263128163,7263914712,2381235.724234231748,2381244.827807162888,retrograde
NorthNode,249.129062190,248.096669863,7264232717,7265247333,2381248.508423497900,2381260.251666742377,retrograde
NorthNode,248.124272878,247.138113999,7265485182,7266441606,2381263.004547033459,2381274.074273969978,retrograde
Mercury,151.525036751,138.772132180,7265875913,7267919647,2381267.526900805533,2381291.181229121983,retrograde
NorthNode,247.143847126,245.440575898,7266572291,7267806314,2381275.586828879081,2381289.869506202638,retrograde
NorthNode,245.440617066,244.246429439,7267831514,7268907564,2381290.161169277504,2381302.615454011597,retrograde
NorthNode,244.247452507,242.592852935,7268979623,7270166917,2381303.449464296922,2381317.191294951364,retrograde
Venus,209.299379687,193.606728182,7270359205,7273974892,2381319.416850017384,2381361.265077890828,retrograde
NorthNode,242.609900909,241.751656084,7270361739,7271255184,2381319.446181114763,2381329.786983598024,retrograde
NorthNode,241.793944331,240.883078536,7271529546,7272508205,2381332.962464591488,2381344.289537182078,retrograde
NorthNode,240.970204048,240.645570625,7272907723,7273618703,2381348.913587063551,2381357.142526700161,retrograde
NorthNode,240.735157309,240.554349065,7274093927,7274860224,2381362.642799039371,2381371.511974093504,retrograde
NorthNode,240.590141797,240.590047678,7275451341,7275526948,2381378.353612545878,2381379.228692632169,retrograde
Mercury,260.011328925,243.735614530,7275625586,7277332523,2381380.370330043137,2381400.126551426947,retrograde
NorthNode,240.605935536,240.498126360,7275991322,7276669993,2381384.603396234103,2381392.458384763449,retrograde
NorthNode,240.606038992,240.251169760,7277221758,7277981862,2381398.844551449642,2381407.642053593881,retrograde
NorthNode,240.327119564,239.568939580,7278353392,7279254205,2381411.942158871330,2381422.368243584409,retrograde
NorthNode,239.631773916,238.639515355,7279579617,7280516359,2381426.134581495076,2381436.976509349421,retrograde
NorthNode,238.655651544,237.070491077,7280698542,7281837878,2381439.085099251010,2381452.271859480068,retrograde
NorthNode,237.072294045,235.717031308,7281926740,7283030582,2381453.300364265218,2381466.076308234595,retrograde
Uranus,215.033830861,210.930231817,7282211856,7295289945,2381456.600309354253,2381607.967081810348,retrograde
NorthNode,235.717075509,233.960633018,7283055005,7284264544,2381466.358984466642,2381480.358270934783,retrograde
Saturn,232.251442456,225.581112678,7284076479,7296193747,2381478.181593060493,2381618.427756287158,retrograde
NorthNode,233.968697254,232.936036444,7284413836,7285373230,2381482.086186516099,2381493.190286871977,retrograde
Neptune,244.685227902,241.913785371,7284524002,7298349918,2381483.361259601079,2381643.383442689665,retrograde
Mercury,7.023032904,354.323394870,7285062333,7287067634,2381489.591941170394,2381512.801450878382,retrograde
NorthNode,232.962092876,231.882601605,7285595334,7286605687,2381495.760938685387,2381507.454840634950,retrograde
NorthNode,231.959992658,231.527955750,7286974888,7287732685,2381511.727991804481,2381520.498795807362,retrograde
NorthNode,231.606620886,231.298150482,7288142703,7288955420,2381525.244369612075,2381534.650826115161,retrograde
NorthNode,231.375739168,231.336920156,7289521230,7290100813,2381541.199550652876,2381547.907687808387,retrograde
NorthNode,231.337914427,231.325837285,7290270200,7290695152,2381549.868180068210,2381554.786613292992,retrograde
NorthNode,231.392616097,231.189043560,7291312004,7292053499,2381561.926101251505,2381570.508213702589,retrograde
NorthNode,231.260358708,230.861665934,7292473217,7293256294,2381575.366063508205,2381584.429458904080,retrograde
Pluto,344.662529526,342.486699483,7293156466,7307388730,2381583.274042387493,2381747.999314614572,retrograde
NorthNode,230.950441516,230.181492149,7293666589,7294578896,2381589.178245428950,2381599.737343879417,retrograde
NorthNode,230.214505885,229.179233466,7294828661,7295822494,2381602.628145133145,2381614.130840239115,retrograde
Jupiter,348.017447674,338.131895068,7295138212,7305393723,2381606.210917621851,2381724.908955387771,retrograde
Mercury,133.026013488,121.636110733,7295857442,7297939979,2381614.535337910056,2381638.638778448105,retrograde
NorthNode,229.194220510,227.890477903,7296014686,7297100968,2381616.355291926302,2381628.927992581390,retrograde
NorthNode,227.891365997,226.391419164,7297168941,7298354917,2381629.714723234996,2381643.441301375628,retrograde
NorthNode,226.391553002,225.070259851,7298393170,7299503467,2381643.884042514488,2381656.734699470922,retrograde
NorthNode,225.075308268,223.776573030,7299626066,7300696719,2381658.153664888814,2381670.545485915616,retrograde
NorthNode,223.812779853,223.024453595,7300961705,7301850234,2381673.612453077920,2381683.896358266473,retrograde
NorthNode,223.077890120,222.447222787,7302157158,7303044590,2381687.448715651408,2381697.719923636876,retrograde
NorthNode,222.557491407,222.337387655,7303526645,7304214513,2381703.299262442626,2381711.260690239258,retrograde
NorthNode,222.400345060,222.334811367,7304699543,7305397153,2381716.874465385452,2381724.948653542437,retrograde
NorthNode,222.335305602,222.306453261,7305526112,7306083397,2381726.441232628189,2381732.891293198802,retrograde
Mercury,244.190629251,228.030095884,7305751997,7307473734,2381729.055652849376,2381748.983160063624,retrograde
NorthNode,222.360826556,222.181228352,7306589082,7307254343,2381738.744130562991,2381746.443910642527,retrograde
NorthNode,222.295275143,221.688908362,7307754506,7308634015,2381752.232838714495,2381762.412342248484,retrograde
NorthNode,221.750310775,220.973796603,7308956175,7309824422,2381766.141043342650,2381776.190194932744,retrograde
NorthNode,221.017316857,219.617437582,7310102365,7311176311,2381779.407126910985,2381791.837056208402,retrograde
NorthNode,219.623585170,218.225661614,7311304538,7312404480,2381793.321174290963,2381806.051976820454,retrograde
NorthNode,218.225808598,216.561111971,7312442909,7313637935,2381806.496755477972,2381820.328079042956,retrograde
