body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
NorthNode,333.967303433,7120826337,2379588.712357252836,decreasing,increasing,station_direct
NorthNode,333.992746613,7121041967,2379591.208073845133,increasing,decreasing,station_retrograde
Saturn,170.707845432,7121045903,2379591.253632634878,increasing,decreasing,station_retrograde
NorthNode,333.010570430,7121994475,2379602.232471508905,decreasing,increasing,station_direct
NorthNode,333.096544453,7122374838,2379606.634822516702,increasing,decreasing,station_retrograde
Uranus,191.457021544,7122403496,2379606.966519788839,increasing,decreasing,station_retrograde
Venus,271.693577556,7122790764,2379611.448789576069,decreasing,increasing,station_direct
Jupiter,185.890805924,7122807169,2379611.638662450016,increasing,decreasing,station_retrograde
NorthNode,332.577439717,7123180268,2379615.956928409636,decreasing,increasing,station_direct
NorthNode,332.655591930,7123580440,2379620.588558441028,increasing,decreasing,station_retrograde
Mars,83.942567956,7123694258,2379621.905896193348,decreasing,increasing,station_direct
NorthNode,332.376760417,7124348821,2379629.481855293736,decreasing,increasing,station_direct
Mercury,340.279708660,7124938850,2379636.310888700187,increasing,decreasing,station_retrograde
NorthNode,332.462202839,7124948568,2379636.423364540562,increasing,decreasing,station_retrograde
NorthNode,332.431137444,7125541177,2379643.282266906463,decreasing,increasing,station_direct
NorthNode,332.431140919,7125565572,2379643.564617840573,increasing,decreasing,station_retrograde
Neptune,233.773599290,7125782356,2379646.073693954386,increasing,decreasing,station_retrograde
NorthNode,332.405436724,7126124664,2379650.035592554137,decreasing,increasing,station_direct
NorthNode,332.480222156,7126705488,2379656.758088044822,increasing,decreasing,station_retrograde
Mercury,325.644138320,7126853283,2379658.468685545027,decreasing,increasing,station_direct
NorthNode,332.191552105,7127508601,2379666.053376620635,decreasing,increasing,station_direct
NorthNode,332.271656089,7127923056,2379670.850313364528,increasing,decreasing,station_retrograde
NorthNode,331.848483645,7128676422,2379679.569828600623,decreasing,increasing,station_direct
NorthNode,331.929676611,7129055899,2379683.961916463450,increasing,decreasing,station_retrograde
NorthNode,330.913172347,7130054572,2379695.520639954135,decreasing,increasing,station_direct
NorthNode,330.940369447,7130282363,2379698.157108700834,increasing,decreasing,station_retrograde
NorthNode,329.949259331,7131235670,2379709.190756790340,decreasing,increasing,station_direct
NorthNode,329.958996523,7131397946,2379711.068940937519,increasing,decreasing,station_retrograde
NorthNode,328.356323724,7132588020,2379724.842950732447,decreasing,increasing,station_direct
NorthNode,328.356466822,7132624883,2379725.269609251060,increasing,decreasing,station_retrograde
Saturn,163.871014036,7132830197,2379727.645927838981,decreasing,increasing,station_direct
Jupiter,175.942913237,7133423338,2379734.510983027518,decreasing,increasing,station_direct
NorthNode,327.067978694,7133736731,2379738.138214822859,decreasing,increasing,station_direct
NorthNode,327.068630290,7133801482,2379738.887652066536,increasing,decreasing,station_retrograde
Pluto,338.392265307,7134832959,2379750.826041973196,increasing,decreasing,station_retrograde
NorthNode,325.590899192,7134959201,2379752.287179938518,decreasing,increasing,station_direct
NorthNode,325.600420215,7135114241,2379754.081618486904,increasing,decreasing,station_retrograde
Uranus,187.329091703,7135389892,2379757.272025854327,decreasing,increasing,station_direct
Mercury,102.271541276,7135503413,2379758.585926972330,increasing,decreasing,station_retrograde
NorthNode,324.596556165,7136082555,2379765.288955226541,decreasing,increasing,station_direct
NorthNode,324.639336321,7136369345,2379768.608288508840,increasing,decreasing,station_retrograde
NorthNode,323.833786505,7137303018,2379779.414689761586,decreasing,increasing,station_direct
Mercury,92.955103434,7137589882,2379782.734877221286,decreasing,increasing,station_direct
NorthNode,323.892726313,7137635801,2379783.266340418719,increasing,decreasing,station_retrograde
NorthNode,323.445005014,7138437259,2379792.542476790026,decreasing,increasing,station_direct
NorthNode,323.550350724,7138936906,2379798.325423925184,increasing,decreasing,station_retrograde
Neptune,231.003849801,7139587677,2379805.857504731975,decreasing,increasing,station_direct
NorthNode,323.349851926,7139662020,2379806.717955983244,decreasing,increasing,station_direct
NorthNode,323.399986107,7140158860,2379812.468409573659,increasing,decreasing,station_retrograde
NorthNode,323.367807828,7140778280,2379819.637627131306,decreasing,increasing,station_direct
NorthNode,323.367814069,7140809063,2379819.993908602744,increasing,decreasing,station_retrograde
NorthNode,323.322358428,7141501282,2379828.005702361465,decreasing,increasing,station_direct
NorthNode,323.386233885,7142031830,2379834.146312281489,increasing,decreasing,station_retrograde
NorthNode,323.209535144,7142688771,2379841.749793038704,decreasing,increasing,station_direct
NorthNode,323.303863354,7143151312,2379847.103280201554,increasing,decreasing,station_retrograde
NorthNode,322.676270733,7144061120,2379857.633456147276,decreasing,increasing,station_direct
NorthNode,322.740307841,7144399012,2379861.544249443337,increasing,decreasing,station_retrograde
NorthNode,322.069003680,7145230931,2379871.172944726422,decreasing,increasing,station_direct
NorthNode,322.107291736,7145496140,2379874.242488542572,increasing,decreasing,station_retrograde
Mercury,219.014707975,7145675644,2379876.320080384612,increasing,decreasing,station_retrograde
NorthNode,320.612572960,7146614896,2379887.191055212170,decreasing,increasing,station_direct
NorthNode,320.619533349,7146752180,2379888.779984615743,increasing,decreasing,station_retrograde
Mercury,203.226323047,7147461430,2379896.988901071250,decreasing,increasing,station_direct
NorthNode,319.434909298,7147787847,2379900.766878734343,decreasing,increasing,station_direct
NorthNode,319.435165990,7147833573,2379901.296106880531,increasing,decreasing,station_retrograde
Pluto,336.178676572,7149038232,2379915.238925064914,decreasing,increasing,station_direct
NorthNode,317.528020365,7149088868,2379915.824991679750,decreasing,increasing,station_direct
NorthNode,317.529179019,7149162434,2379916.676447571255,increasing,decreasing,station_retrograde
NorthNode,316.345877876,7150173898,2379928.383202654310,decreasing,increasing,station_direct
NorthNode,316.361555446,7150360552,2379930.543553003110,increasing,decreasing,station_retrograde
NorthNode,315.021722671,7151424964,2379942.863141300157,decreasing,increasing,station_direct
NorthNode,315.067353829,7151702225,2379946.072170673870,increasing,decreasing,station_retrograde
NorthNode,314.418453171,7152528766,2379955.638620605692,decreasing,increasing,station_direct
NorthNode,314.514743310,7152942195,2379960.423676449805,increasing,decreasing,station_retrograde
Saturn,183.587453922,7153697064,2379969.160589076579,increasing,decreasing,station_retrograde
NorthNode,314.060389377,7153774954,2379970.062093023211,decreasing,increasing,station_direct
NorthNode,314.141753964,7154235696,2379975.394761815667,increasing,decreasing,station_retrograde
Uranus,196.212824175,7154368033,2379976.926435199566,increasing,decreasing,station_retrograde
NorthNode,314.018380295,7154892727,2379982.999279377982,decreasing,increasing,station_direct
Mercury,323.869541945,7155058912,2379984.922717563808,increasing,decreasing,station_retrograde
NorthNode,314.055432513,7155528247,2379990.354837267660,increasing,decreasing,station_retrograde
NorthNode,314.055432212,7155539312,2379990.482900422066,decreasing,increasing,station_direct
NorthNode,314.086223805,7156140422,2379997.440194570459,increasing,decreasing,station_retrograde
NorthNode,313.980973073,7156770013,2380004.727133655921,decreasing,increasing,station_direct
Mercury,308.431664750,7156908716,2380006.332485452294,decreasing,increasing,station_direct
Jupiter,215.799700362,7156967764,2380007.015909142792,increasing,decreasing,station_retrograde
NorthNode,314.065304127,7157254579,2380010.335528135300,increasing,decreasing,station_retrograde
Neptune,235.955821027,7157531576,2380013.541519013233,increasing,decreasing,station_retrograde
NorthNode,313.615766565,7158104878,2380020.176956250332,decreasing,increasing,station_direct
NorthNode,313.703639180,7158507174,2380024.833154286258,increasing,decreasing,station_retrograde
NorthNode,313.130562402,7159305303,2380034.070769045502,decreasing,increasing,station_direct
NorthNode,313.181390948,7159602836,2380037.514430676587,increasing,decreasing,station_retrograde
NorthNode,311.901047952,7160672927,2380049.899740553461,decreasing,increasing,station_direct
NorthNode,311.917445437,7160863684,2380052.107581749558,increasing,decreasing,station_retrograde
NorthNode,310.849042215,7161845682,2380063.473294986412,decreasing,increasing,station_direct
NorthNode,310.851269678,7161940183,2380064.567056026310,increasing,decreasing,station_retrograde
NorthNode,309.033840254,7163204044,2380079.195085076615,decreasing,increasing,station_direct
NorthNode,309.033881576,7163228966,2380079.483525841497,increasing,decreasing,station_retrograde
NorthNode,307.890468021,7164278002,2380091.625152746215,decreasing,increasing,station_direct
NorthNode,307.894410741,7164393913,2380092.966715686023,increasing,decreasing,station_retrograde
Mercury,82.237418418,7165376268,2380104.336561843753,increasing,decreasing,station_retrograde
NorthNode,306.394588620,7165541680,2380106.251048701815,decreasing,increasing,station_direct
Saturn,176.788604296,7165547744,2380106.321238562465,decreasing,increasing,station_direct
NorthNode,306.419836269,7165768650,2380108.878019996919,increasing,decreasing,station_retrograde
Pluto,339.665956782,7166502653,2380117.373420172371,increasing,decreasing,station_retrograde
NorthNode,305.687767869,7166629213,2380118.838240163401,decreasing,increasing,station_direct
NorthNode,305.743335413,7166948694,2380122.535940762609,increasing,decreasing,station_retrograde
Uranus,192.090037569,7167367826,2380127.386998138390,decreasing,increasing,station_direct
Mercury,73.634390267,7167448446,2380128.320100642741,decreasing,increasing,station_direct
Jupiter,205.904629287,7167639547,2380130.531924478710,decreasing,increasing,station_direct
NorthNode,305.032006967,7167885275,2380133.375991720706,decreasing,increasing,station_direct
NorthNode,305.113444396,7168298404,2380138.157577555627,increasing,decreasing,station_retrograde
NorthNode,304.865334302,7168992523,2380146.191363751888,decreasing,increasing,station_direct
Venus,139.798414962,7169443711,2380151.413444766775,increasing,decreasing,station_retrograde
NorthNode,304.948524163,7169510394,2380152.185243701562,increasing,decreasing,station_retrograde
NorthNode,304.840025365,7170239625,2380160.625417485833,decreasing,increasing,station_direct
NorthNode,304.853029531,7170681380,2380165.738326855004,increasing,decreasing,station_retrograde
NorthNode,304.852502669,7170821183,2380167.356407078914,decreasing,increasing,station_direct
Neptune,233.186882010,7171338845,2380173.347864872776,decreasing,increasing,station_direct
NorthNode,304.881089371,7171360070,2380173.593534864485,increasing,decreasing,station_retrograde
NorthNode,304.743465044,7172077663,2380181.899008981884,decreasing,increasing,station_direct
NorthNode,304.841620705,7172603347,2380187.983309969306,increasing,decreasing,station_retrograde
Venus,123.377021843,7173161736,2380194.446145752445,decreasing,increasing,station_direct
NorthNode,304.517414887,7173344023,2380196.555950986221,decreasing,increasing,station_direct
NorthNode,304.589495717,7173717684,2380200.880725733005,increasing,decreasing,station_retrograde
NorthNode,303.819699294,7174648561,2380211.654770446941,decreasing,increasing,station_direct
NorthNode,303.874713628,7174963044,2380215.294621026143,increasing,decreasing,station_retrograde
Mercury,202.825018748,7175758324,2380224.499245889485,increasing,decreasing,station_retrograde
NorthNode,303.002140661,7175871162,2380225.805238853209,decreasing,increasing,station_direct
NorthNode,303.019135817,7176061299,2380228.005898862146,increasing,decreasing,station_retrograde
NorthNode,301.425863195,7177219469,2380241.410642528906,decreasing,increasing,station_direct
NorthNode,301.427881896,7177311944,2380242.480961317196,increasing,decreasing,station_retrograde
Mercury,187.452965798,7177606136,2380245.885956399143,decreasing,increasing,station_direct
