physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
32.10542898992979,32.10542898992979,32,retrograde,direct,2321125.621343773
96.15846169607768,456.15846169607767,456,direct,retrograde,2321830.54455499
77.76606934663428,77.76606934663428,77,retrograde,direct,2321907.1764400564
133.3366340710964,493.3366340710964,493,direct,retrograde,2322596.7096412443
113.93382632292311,113.93382632292311,113,retrograde,direct,2322676.8577669216
166.7627686081894,526.7627686081894,526,direct,retrograde,2323361.215114532
147.35998754019107,147.35998754019107,147,retrograde,direct,2323442.3227622695
201.28932915047235,561.2893291504723,561,direct,retrograde,2324128.965340046
182.8087221302044,182.8087221302044,182,retrograde,direct,2324208.30644223
242.8032628488711,602.8032628488711,602,direct,retrograde,2324906.998749016
227.0124927417039,227.0124927417039,227,retrograde,direct,2324980.3230900615
303.39444035045807,663.3944403504581,663,direct,retrograde,2325707.6063737245
292.8242246088999,292.8242246088999,292,retrograde,direct,2325769.258197983
22.19930453742856,382.1993045374286,382,direct,retrograde,2326513.325185096
9.219099426264627,9.219099426264627,9,retrograde,direct,2326578.5572899682
79.39805613857656,439.3980561385766,439,direct,retrograde,2327293.8048701044
61.88291357125408,61.88291357125408,61,retrograde,direct,2327368.1893407516
119.85748061916301,479.857480619163,479,direct,retrograde,2328062.1680566166
100.6915876806081,100.6915876806081,100,retrograde,direct,2328141.261324388
154.08617337371254,514.0861733737125,514,direct,retrograde,2328826.7081930134
134.58590659460626,134.58590659460626,134,retrograde,direct,2328907.7298133187
187.61533492257112,547.6153349225712,547,direct,retrograde,2329592.561080386
168.6365938291787,168.6365938291787,168,retrograde,direct,2329672.9664008403
225.45189947186438,585.4518994718644,585,direct,retrograde,2330365.4221679214
208.29433658670865,208.29433658670865,208,retrograde,direct,2330441.780845262
276.5487010243399,636.5487010243398,636,direct,retrograde,2331155.6040043905
263.9120391753952,263.9120391753952,263,retrograde,direct,2331222.0617833054
352.590065422945,712.5900654229449,712,direct,retrograde,2331966.025492115
341.873017244494,341.873017244494,341,retrograde,direct,2332027.039676152
60.081197678297706,420.0811976782977,420,direct,retrograde,2332755.238312777
43.91196108034115,43.91196108034115,43,retrograde,direct,2332826.6355501357
105.42601186556058,465.42601186556055,465,direct,retrograde,2333527.0457179993
86.69035506522752,86.69035506522752,86,retrograde,direct,2333604.653668129
141.29812971771588,501.2981297177159,501,direct,retrograde,2334292.3982035434
121.82427040300823,121.82427040300823,121,retrograde,direct,2334372.9485931806
174.54555249696406,534.5455524969641,534,direct,retrograde,2335057.142105151
155.24839033862938,155.24839033862938,155,retrograde,direct,2335138.131408152
209.96262865256526,569.9626286525653,569,direct,retrograde,2335826.36324976
191.85620371784464,191.85620371784464,191,retrograde,direct,2335904.862214026
254.2750932448148,614.2750932448148,614,direct,retrograde,2336608.1488968674
239.4633944388613,239.4633944388613,239,retrograde,direct,2336679.2822591476
320.90755749502716,680.9075574950272,680,direct,retrograde,2337413.886679665
310.90341937780585,310.90341937780585,310,retrograde,direct,2337474.1424743645
37.361302315416054,397.3613023154161,397,direct,retrograde,2338214.153542202
23.103321573787923,23.103321573787923,23,retrograde,direct,2338281.7591011757
