body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,169.988615240,169.687817908,3116942230,3117716452,2511894.862043207511,2511903.822949405760,retrograde
NorthNode,169.761525447,169.229146588,3118105744,3118926559,2511908.328637957573,2511917.828816244379,retrograde
Saturn,278.659844957,272.041600350,3118823317,3131041248,2511916.633885972202,2512058.045121274889,retrograde
NorthNode,169.306011538,168.384866425,3119296428,3120245940,2511922.109708948992,2511933.099430024624,retrograde
NorthNode,168.407578933,167.207185783,3120457949,3121498220,2511935.553233923391,2511947.593414492905,retrograde
Neptune,309.290571208,306.509515519,3120905802,3134736038,2511940.736726266332,2512100.808898932301,retrograde
Uranus,311.023331948,307.083948294,3121251554,3134580714,2511944.738482269458,2512099.011164498515,retrograde
NorthNode,167.213986906,165.847049464,3121642737,3122769773,2511949.266065844335,2511962.310456869192,retrograde
NorthNode,165.847100649,164.328013133,3122795851,3123982873,2511962.612289442681,2511976.350971798413,retrograde
Mercury,99.773099390,90.832585480,3123787225,3125866676,2511974.086528912187,2511998.154246911407,retrograde
NorthNode,164.329483457,163.121011914,3124068668,3125131900,2511977.343969444744,2511989.649897234514,retrograde
NorthNode,163.131903797,161.980710870,3125294327,3126325403,2511991.529834485613,2512003.463586502708,retrograde
NorthNode,162.031100410,161.395467625,3126633091,3127482271,2512007.024789520539,2512016.853260743432,retrograde
NorthNode,161.456338242,160.970270816,3127822468,3128674797,2512020.790721294470,2512030.655644649640,retrograde
NorthNode,161.075137863,160.930299627,3129190008,3129848361,2512036.618735487573,2512044.238563545048,retrograde
Jupiter,34.540371069,24.569514920,3129943385,3140104716,2512045.338371440768,2512162.946372784674,retrograde
NorthNode,160.974900412,160.958517515,3130360478,3130824098,2512050.165841598995,2512055.531811653636,retrograde
NorthNode,160.960297366,160.886449264,3131029756,3131737498,2512057.912110759877,2512066.103575150482,retrograde
NorthNode,160.949165102,160.731692390,3132221102,3132907749,2512071.700842193328,2512079.648148828186,retrograde
NorthNode,160.839006765,160.183620794,3133383589,3134280072,2512085.155546770431,2512095.531511285342,retrograde
Pluto,98.995050523,96.896834419,3133927700,3148015162,2512091.453135306947,2512254.502456760965,retrograde
Mercury,218.091230804,202.451010843,3134042398,3135851257,2512092.780652113259,2512113.716529510915,retrograde
NorthNode,160.237293701,159.440265408,3134586181,3135471813,2512099.074437760748,2512109.324815561995,retrograde
NorthNode,159.475667035,158.056049632,3135730718,3136817451,2512112.321391278878,2512124.899329613894,retrograde
Venus,251.869061422,236.521623771,3136320305,3139872621,2512119.145326243713,2512160.260087219998,retrograde
NorthNode,158.060570635,156.673645692,3136933446,3138048246,2512126.241863990203,2512139.144642186351,retrograde
Mars,108.738453481,90.216686479,3137628678,3144271386,2512134.288526154123,2512211.171722696163,retrograde
NorthNode,156.673677654,155.008970124,3138071395,3139266955,2512139.412568498403,2512153.250068792142,retrograde
NorthNode,155.010874807,153.667831570,3139352718,3140411478,2512154.242690845393,2512166.496856174432,retrograde
NorthNode,153.692212047,152.623256922,3140633806,3141606957,2512169.070101539604,2512180.333420977928,retrograde
NorthNode,152.670366007,151.969913074,3141887460,3142761859,2512183.579979509115,2512193.700340144336,retrograde
NorthNode,152.081170608,151.758903308,3143217010,3143965743,2512198.968300393783,2512207.634182148613,retrograde
Mercury,322.837233244,307.155646103,3143442990,3145267116,2512201.583808109164,2512222.696375936270,retrograde
NorthNode,151.830292981,151.722677597,3144425521,3145119105,2512212.955689928494,2512220.983285724185,retrograde
NorthNode,151.736882890,151.733658082,3145539943,3145788508,2512225.854088679887,2512228.731002307497,retrograde
NorthNode,151.776151662,151.650003277,3146338024,3146967731,2512235.091143411584,2512242.379415305331,retrograde
NorthNode,151.751548065,151.229822348,3147474996,3148351217,2512248.250537008047,2512258.391987869516,retrograde
NorthNode,151.300008889,150.693613462,3148707398,3149518696,2512262.514457460493,2512271.904475658201,retrograde
NorthNode,150.745076070,149.438227300,3149821782,3150897958,2512275.412413557991,2512287.868160529993,retrograde
NorthNode,149.449471749,148.323874313,3151061520,3152077003,2512289.761238733307,2512301.514506873675,retrograde
Saturn,290.022797635,283.398872754,3151388779,3163604866,2512293.548951566219,2512434.938848704100,retrograde
NorthNode,148.325332881,146.614246983,3152161113,3153399257,2512302.488002267666,2512316.818379562348,retrograde
Neptune,311.497635721,308.714646835,3152654251,3166489485,2512308.195617184974,2512468.325650305487,retrograde
Uranus,315.087500408,311.150905854,3153170778,3166502440,2512314.173938375898,2512468.475582660176,retrograde
NorthNode,146.614357466,145.403179951,3153433199,3154501208,2512317.211220657453,2512329.572434012778,retrograde
Mercury,79.719180746,71.170260537,3153648470,3155713602,2512319.702787555754,2512343.604773297906,retrograde
NorthNode,145.409593791,144.089038406,3154641970,3155736028,2512331.201630575582,2512343.864336736500,retrograde
NorthNode,144.113743316,143.331163384,3155958356,3156851172,2512346.437575301155,2512356.771097464487,retrograde
NorthNode,143.400839314,142.817042374,3157209588,3158083833,2512360.919432323426,2512371.038002033718,retrograde
NorthNode,142.889636492,142.630220544,3158479736,3159209688,2512375.620222140104,2512384.068736882880,retrograde
NorthNode,142.720042048,142.649723303,3159777631,3160445257,2512390.642148616724,2512398.369302169420,retrograde
NorthNode,142.654316733,142.651253450,3160740773,3161000161,2512401.789631057531,2512404.791806123219,retrograde
NorthNode,142.693904194,142.502197550,3161569857,3162342102,2512411.385501096956,2512420.323524993844,retrograde
NorthNode,142.589328291,142.266486393,3162815230,3163532002,2512425.799539541826,2512434.095513910986,retrograde
NorthNode,142.347757716,141.433821842,3163922023,3164903448,2512438.609646314755,2512449.968737111427,retrograde
Mercury,201.776877988,186.627254386,3164117495,3165992190,2512440.872058428824,2512462.569910161197,retrograde
Jupiter,70.826929126,60.784091731,3164635893,3174814121,2512446.872036017478,2512564.675599902868,retrograde
NorthNode,141.475836730,140.614835995,3165178400,3166074120,2512453.151045580395,2512463.518174283206,retrograde
Pluto,100.111565089,98.007371420,3165584519,3179668241,2512457.851498262025,2512620.857541742735,retrograde
NorthNode,140.630885368,138.891907100,3166263121,3167458525,2512465.705689007416,2512479.541388537735,retrograde
NorthNode,138.892782864,137.654901903,3167526263,3168598533,2512480.325386448763,2512492.735920395702,retrograde
NorthNode,137.655005893,135.816629141,3168632147,3169860947,2512493.124968531542,2512507.347201304510,retrograde
NorthNode,135.825029845,134.815607110,3170007031,3170944501,2512509.037985526025,2512519.888335303403,retrograde
NorthNode,134.852790009,133.797031229,3171202978,3172200030,2512522.879964793101,2512534.419920276850,retrograde
NorthNode,133.868174881,133.435787399,3172547439,3173304787,2512538.440856919624,2512547.206454651430,retrograde
Mercury,306.757698217,290.679847889,3173584852,3175354497,2512550.447952553630,2512570.929949283600,retrograde
NorthNode,133.541538329,133.299496295,3173784095,3174554048,2512552.754000173882,2512561.665497376584,retrograde
NorthNode,133.353086822,133.338113091,3175084843,3175521395,2512567.808955675922,2512572.861637836322,retrograde
NorthNode,133.338928906,133.269978441,3175673615,3176367031,2512574.623443580233,2512582.649091854692,retrograde
NorthNode,133.358210013,133.112422632,3176920090,3177614500,2512589.050240579061,2512597.087395171635,retrograde
NorthNode,133.198491418,132.496794396,3178030589,3178946281,2512601.903237857856,2512612.501521225087,retrograde
NorthNode,132.562864230,131.782492939,3179283676,3180149277,2512616.406562349759,2512626.425090231001,retrograde
NorthNode,131.808900587,130.280119924,3180374795,3181514814,2512629.035251549445,2512642.229918300174,retrograde
NorthNode,130.284493457,129.106412681,3181634816,3182687941,2512643.618831950240,2512655.807777333073,retrograde
NorthNode,129.106448285,127.298805990,3182711387,3183973156,2512656.079141068272,2512670.682953209616,retrograde
Mercury,60.025380391,50.976665118,3183506558,3185566490,2512665.282509475946,2512689.124317571521,retrograde
Saturn,301.442467780,294.806408093,3183969922,3196167349,2512670.645514942706,2512811.819442950189,retrograde
NorthNode,127.301141151,126.261211026,3184070400,3185051464,2512671.808460154571,2512683.163362103514,retrograde
Neptune,313.704428224,310.919566761,3184406182,3198233090,2512675.694820894860,2512835.728480019607,retrograde
Uranus,319.130737961,315.196666647,3185079149,3198413740,2512683.483787975274,2512837.819334683008,retrograde
NorthNode,126.275999583,125.027545926,3185235916,3186311389,2512685.298221466132,2512697.745831718668,retrograde
NorthNode,125.076511574,124.532512689,3186611524,3187407721,2512701.219611966051,2512710.434860756621,retrograde
Venus,109.892375548,93.382133330,3186734906,3190463832,2512702.647646175697,2512745.806512596086,retrograde
NorthNode,124.607774750,124.143635828,3187789710,3188658599,2512714.856021547690,2512724.912614921108,retrograde
NorthNode,124.227825238,124.110090604,3189141875,3189774136,2512730.506084463559,2512737.823915330693,retrograde
NorthNode,124.154353134,124.150673472,3190351908,3190624846,2512744.511093829758,2512747.670096076094,retrograde
NorthNode,124.161027580,124.085335045,3191017383,3191664976,2512752.213357626460,2512759.708643270656,retrograde
NorthNode,124.149936352,123.851929783,3192141308,3192917726,2512765.221743548289,2512774.208066382445,retrograde
NorthNode,123.952892456,123.432717867,3193377400,3194188186,2512779.528369065374,2512788.912462286651,retrograde
Mercury,185.050270885,170.615158052,3194170775,3196116871,2512788.710951149464,2512811.235205627978,retrograde
NorthNode,123.485686599,122.463365338,3194495927,3195489519,2512792.474283237010,2512803.974190955982,retrograde
NorthNode,122.492979195,121.414819943,3195732738,3196715563,2512806.789219089784,2512818.164514959790,retrograde
NorthNode,121.419606039,119.691111268,3196835845,3198060155,2512819.556665613316,2512833.726920655929,retrograde
Pluto,101.239237908,99.128532637,3197240364,3211318784,2512824.238597569056,2512987.183267143555,retrograde
NorthNode,119.691127250,118.416899091,3198078485,3199169938,2512833.939072088338,2512846.571623681113,retrograde
Jupiter,105.419815722,95.351423890,3199137376,3209407311,2512846.194754108787,2512965.059739619493,retrograde
NorthNode,118.418559969,116.760266557,3199253050,3200414082,2512847.533567535691,2512860.971444696188,retrograde
NorthNode,116.783090892,115.927197164,3200629820,3201517259,2512863.468414141797,2512873.739695906639,retrograde
NorthNode,115.974945728,115.115855579,3201801828,3202756614,2512877.033320149407,2512888.084083773196,retrograde
NorthNode,115.216681075,114.936604661,3203188600,3203882838,2512893.083920699544,2512901.119081528857,retrograde
Mercury,290.830764373,274.563078023,3203731033,3205460505,2512899.362078949809,2512919.379112198949,retrograde
Mars,145.407668571,125.972549710,3203796429,3210726801,2512900.118982731365,2512980.331618036143,retrograde
NorthNode,115.017711185,114.887488691,3204363733,3205108539,2512906.684994196519,2512915.305434050970,retrograde
NorthNode,114.900689193,114.898407996,3205517318,3205735492,2512920.036677927710,2512922.561840442009,retrograde
NorthNode,114.934497427,114.788302836,3206257610,3206936114,2512928.604870870709,2512936.457920781337,retrograde
NorthNode,114.904167731,114.448913816,3207467886,3208275319,2512942.612694357522,2512951.957984281704,retrograde
NorthNode,114.516920222,113.749972910,3208621598,3209515644,2512955.965843741782,2512966.313597735018,retrograde
NorthNode,113.803369224,112.687791374,3209821454,3210807518,2512969.853068309836,2512981.265835724771,retrograde
NorthNode,112.698901548,111.236300605,3210967602,3212094992,2512983.118660026230,2512996.167159885168,retrograde
NorthNode,111.237184049,109.826270427,3212166017,3213300781,2512996.989206988364,2513010.123051251285,retrograde
NorthNode,109.826426443,108.277413653,3213338283,3214504853,2513010.557107014582,2513024.059071644209,retrograde
Mercury,41.083998334,30.812830402,3213409350,3215460461,2513011.379633694887,2513035.119345217943,retrograde
NorthNode,108.287338252,107.255039257,3214668713,3215642236,2513025.955597243272,2513037.223228714429,retrograde
NorthNode,107.281373299,106.328591017,3215867954,3216848590,2513039.835700469092,2513051.185656777583,retrograde
Neptune,315.911119630,313.124995526,3216156258,3229985245,2513043.172558736987,2513203.230274911039,retrograde
Saturn,312.972323917,306.317888884,3216561736,3228728095,2513047.865586571395,2513188.679928936064,retrograde
Uranus,323.154910361,319.223479024,3216995675,3230329455,2513052.888030554168,2513207.214181008749,retrograde
NorthNode,106.407911125,105.980285290,3217230408,3217999610,2513055.604846373200,2513064.507651863620,retrograde
NorthNode,106.053274590,105.770542639,3218402613,3219199593,2513069.172030630521,2513078.396341592073,retrograde
NorthNode,105.849362571,105.811146349,3219779894,3220365029,2513085.112784164958,2513091.885187399574,retrograde
NorthNode,105.812009632,105.800853528,3220527744,3220944281,2513093.768457562663,2513098.589489787817,retrograde
NorthNode,105.864002322,105.652870311,3221555887,3222318333,2513105.668258692138,2513114.492867729627,retrograde
NorthNode,105.725256792,105.351920696,3222740433,3223497066,2513119.378283781931,2513128.135604564101,retrograde
NorthNode,105.441618685,104.613738112,3223908517,3224849875,2513132.897776694968,2513143.793126326986,retrograde
